link,price,area,rooms,floor,floors_in_building,year_built,building_type,building_material,heating,market,finishing,elevator,balcony/garden,parking,city,district,region
https://www.otodom.pl/pl/oferta/komfortowe-2-pokojowe-nad-balatonem-ID4zhYw,920000,64.0,2.0,6,9.0,1981.0,block,,urban,SECONDARY,ready_to_use,1,1,0,warszawa,Praga-Południe,mazowieckie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-109m2-2-balkony-ID4wFAE,3773698,109.17,4.0,2,6.0,2026.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-aparthotel-prestige-zakopane-ul-paryskich-ID4z7yS,1277675,52.15,3.0,0,3.0,,,,other,SECONDARY,ready_to_use,1,1,1,zakopane,ul. Paryskich,malopolskie
https://www.otodom.pl/pl/oferta/5-min-do-skm-gdynia-chylonia-2-pokojowe-do-remontu-ID4xV8K,399000,37.5,2.0,1,4.0,1966.0,block,concrete_plate,urban,SECONDARY,to_renovation,0,0,1,gdynia,Chylonia,pomorskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bezposrednio-ID4umpn,760500,42.25,2.0,1,6.0,2026.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-bezposrednio-ID4zasX,561144,38.17,2.0,2,3.0,2027.0,block,,,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/wysoka-jakosc-gotowe-do-wprowadzenia-dobra-lokalizacja-ID4yZY3,430200,30.73,2.0,2,4.0,1908.0,tenement,brick,gas,SECONDARY,ready_to_use,0,0,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-103m2-3-balkony-ID4uavR,2867669,103.3,4.0,6,7.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdynia,św. Piotra,pomorskie
https://www.otodom.pl/pl/oferta/trzy-pokoje-z-dwoma-balkonami-ID4zhYd,239000,52.04,3.0,1,4.0,1960.0,block,brick,,SECONDARY,to_renovation,0,1,1,czeladz,,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-72m2-balkon-ID4uvOI,2004831,72.12,3.0,2,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,sopot,ul. Leśna,pomorskie
https://www.otodom.pl/pl/oferta/apartament-w-wilanowie-125-m2-przestrzeni-i-komfortu-ID4yY8u,1372140,124.74,4.0,1,2.0,2021.0,apartment,,other,PRIMARY,,0,1,1,warszawa,Wilanów,mazowieckie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-79m2-2-tarasy-bez-prowizji-ID4uavV,2392286,79.44,4.0,5,7.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdynia,św. Piotra,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-balkon-ID4wsSv,575072,62.17,3.0,2,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4wsSy,563510,60.92,3.0,5,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-z-loggia-5m-ID4yU0Q,750000,47.68,2.0,3,5.0,2023.0,block,reinforced_concrete,urban,SECONDARY,ready_to_use,1,1,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-taras-bez-prowizji-ID4uHNj,1692899,55.04,3.0,5,7.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdynia,św. Piotra,pomorskie
https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-lub-rodzinne-2-poziomowe-8-tys-miesiecznie-ID4z0bF,1350000,128.16,8.0,1,2.0,2018.0,ribbon,cellular_concrete,gas,SECONDARY,ready_to_use,0,1,1,lublin,Czechów Dolny,lubelskie
https://www.otodom.pl/pl/oferta/apartament-w-lake-hill-mazury-odlicz-23-vat-ID4upw7,650325,36.82,1.0,2,3.0,,apartment,,urban,SECONDARY,ready_to_use,1,1,1,ostroda,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-loggia-ID4ulXL,803681,44.84,2.0,2,7.0,2025.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/balkon-ogrodek-177m2-dwustronna-ekspozycja-ID4zhYn,1199000,128.0,5.0,0,2.0,2025.0,,,gas,PRIMARY,to_completion,0,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-bielanach-68-m-ID4zhYs,1090000,67.9,3.0,2,6.0,1998.0,apartment,other,urban,SECONDARY,ready_to_use,1,1,1,warszawa,Bielany,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-taras-bez-posrednikow-ID4uHNr,1637064,56.12,3.0,5,7.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdynia,św. Piotra,pomorskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-balkon-bezposrednio-ID4wYPI,1650196,95.6,4.0,3,3.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Marzycieli,mazowieckie
https://www.otodom.pl/pl/oferta/taras-dwupoziomowe-zielona-okolica-skoro-oddane-ID4zhYm,749000,79.0,4.0,1,2.0,2025.0,,,gas,PRIMARY,to_completion,0,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-ul-romana-ciesielskiego-ID4yP2N,618678,46.52,2.0,3,8.0,2025.0,block,brick,urban,SECONDARY,to_completion,0,0,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-loggia-ID4wsTX,814925,88.1,4.0,7,8.0,2027.0,,,,PRIMARY,to_completion,1,0,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/pogon-2-pokoje-i-pietro-do-wejscia-ID4zhYf,245000,37.6,2.0,1,2.0,1966.0,block,brick,,SECONDARY,ready_to_use,0,1,0,sosnowiec,Pogoń,slaskie
https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-z-garazem-ID4yLmm,749000,60.0,3.0,3,3.0,2017.0,block,,,SECONDARY,ready_to_use,0,1,1,grodzisk-mazowiecki,,mazowieckie
https://www.otodom.pl/pl/oferta/wysoka-jakosc-funkcjonalny-uklad-gotowe-do-wprowadzenia-ID4yZT3,499000,30.75,2.0,2,3.0,1910.0,tenement,brick,boiler_room,SECONDARY,ready_to_use,0,0,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/atrakcyjna-kawalerka-w-czyzynach-ID4yOUZ,498134,32.99,1.0,0,8.0,2025.0,block,brick,urban,SECONDARY,to_completion,0,0,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-bez-prowizji-ID4uUko,858187,45.77,2.0,4,6.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Praga-Północ,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-bezposrednio-ID4ulVU,549000,61.85,3.0,1,1.0,2026.0,,,,PRIMARY,to_completion,0,1,1,janczewice,ul. Jedności,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-ogrodek-ID4yrP0,479000,57.66,3.0,1,1.0,2027.0,,cellular_concrete,electrical,PRIMARY,to_completion,0,1,1,wolka-kosowska,,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-balkon-bezposrednio-ID4wsTg,435456,45.36,2.0,4,8.0,2027.0,,,,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/bedzin-syberka-2-pokoje-z-balkonem-ID4zhYe,195000,38.69,2.0,10,10.0,1980.0,block,concrete_plate,urban,SECONDARY,ready_to_use,1,1,0,bedzin,,slaskie
https://www.otodom.pl/hpr/pl/oferta/apartament-w-wilanowie-125-m2-przestrzeni-i-komfortu-ID4yY8u,1372140,124.74,4.0,1,2.0,2021.0,apartment,,other,PRIMARY,,0,1,1,warszawa,Wilanów,mazowieckie
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-161m2-taras-ID4uoll,4668000,161.35,5.0,4,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Żoliborz,mazowieckie
https://www.otodom.pl/pl/oferta/4-pokojowy-apartament-z-tarasem-i-ogrodkiem-ID4xTTh,1690000,80.94,4.0,0,4.0,2020.0,apartment,,urban,SECONDARY,ready_to_use,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-wykonczone-studio-z-balkonem-w-samym-centrum-ID4yCKe,415000,26.05,1.0,6,26.0,2024.0,apartment,,urban,SECONDARY,ready_to_use,1,1,1,katowice,Śródmieście,slaskie
https://www.otodom.pl/pl/oferta/bandurskiego-ladne-3-pok-64m2-taras-ogrodek-ID4zhYc,720000,63.88,3.0,0,4.0,1987.0,block,concrete_plate,urban,SECONDARY,ready_to_use,0,1,1,szczecin,Północ,zachodniopomorskie
https://www.otodom.pl/pl/oferta/rezerwacja-tychy3-pokoje-po-generalnym-remoncie-niski-czynsz-475-zl-ID4yU01,430000,51.28,3.0,1,2.0,1957.0,block,brick,urban,SECONDARY,ready_to_use,0,1,0,tychy,B,slaskie
https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-54m2-ID4zhY0,315000,54.0,3.0,2,3.0,,block,other,urban,SECONDARY,ready_to_use,0,0,0,zawiercie,ul. Stanisława Wyspiańskiego,slaskie
https://www.otodom.pl/pl/oferta/trzy-pokoje-z-dwoma-balkonami-ID4zhYd,239000,52.04,3.0,1,4.0,1960.0,block,brick,,SECONDARY,to_renovation,0,1,1,czeladz,,slaskie
https://www.otodom.pl/pl/oferta/fokus-bielany-mieszkanie-4-pok-20-ID4xSsU,1189551,98.31,4.0,3,3.0,2028.0,block,,gas,PRIMARY,to_completion,1,1,1,bielany-wroclawskie,,dolnoslaskie
https://www.otodom.pl/pl/oferta/luksusowy-apartament-na-29-pietrze-zlota-44-ID4vfhn,7999000,155.6,4.0,higher_10,52.0,2018.0,apartment,,urban,SECONDARY,ready_to_use,1,1,1,warszawa,Śródmieście,mazowieckie
https://www.otodom.pl/pl/oferta/mieszkanie-niepodal-dworca-ID4vjPd,363000,43.44,2.0,2,3.0,1950.0,block,,other,SECONDARY,to_renovation,0,0,0,olsztyn,Pojezierze,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/ul-junoszy-49-mieszkanie-do-kupna-od-reki-ID4yLlB,430000,42.91,2.0,0,4.0,,block,brick,urban,SECONDARY,to_renovation,0,1,0,lublin,Wieniawa,lubelskie
https://www.otodom.pl/pl/oferta/mieszkanie-w-slawie-kamienica-rynek-ID4yU07,240000,103.0,4.0,1,1.0,,tenement,brick,tiled_stove,SECONDARY,to_renovation,0,1,0,slawa,,lubuskie
https://www.otodom.pl/pl/oferta/designerskie-mieszkanie-z-tarasam-ID4ySp5,1430000,72.0,3.0,4,4.0,2009.0,ribbon,other,urban,SECONDARY,ready_to_use,1,1,1,warszawa,Wilanów,mazowieckie
https://www.otodom.pl/pl/oferta/apartament-z-widokowym-tarasem-ID4vy7X,2150000,120.0,6.0,1,2.0,2014.0,apartment,,gas,SECONDARY,ready_to_use,0,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/urocza-kawalerka-z-balkonem-i-garazem-przy-skm-ID4z9WQ,495000,27.55,1.0,1,,2010.0,apartment,brick,,SECONDARY,ready_to_use,0,1,1,warszawa,Praga-Południe,mazowieckie
https://www.otodom.pl/pl/oferta/kapitalna-lokalizacja-zielona-dzielnica-k-c-ligota-ID4uLZu,425000,54.39,2.0,1,3.0,1960.0,block,brick,urban,SECONDARY,ready_to_use,0,0,0,katowice,Ligota-Panewniki,slaskie
https://www.otodom.pl/hpr/pl/oferta/atrakcyjna-kawalerka-w-czyzynach-ID4yOUZ,498134,32.99,1.0,0,8.0,2025.0,block,brick,urban,SECONDARY,to_completion,0,0,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokoje-ul-chlodna-15-ID4zhY7,750000,38.5,2.0,6,15.0,1969.0,block,other,urban,SECONDARY,ready_to_use,1,0,1,warszawa,Wola,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokoje-tysiaclecie-do-wprowadzenia-ID4zhY3,285000,46.0,2.0,0,10.0,1970.0,,,,SECONDARY,ready_to_use,0,1,0,czestochowa,,slaskie
https://www.otodom.pl/pl/oferta/kawalerka-rataje-poznan-24-4m-ID4wUxs,380000,24.4,1.0,7,10.0,,block,,,SECONDARY,ready_to_use,1,0,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/serce-tarchomina-ID4yDvv,625000,42.47,3.0,7,8.0,2009.0,block,breezeblock,urban,SECONDARY,ready_to_use,1,1,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-74m2-ogrodek-bez-prowizji-ID4x6b4,729000,74.41,3.0,0,2.0,2026.0,block,,gas,PRIMARY,to_completion,1,1,0,katowice,Brynów-Zgrzebnioka,slaskie
https://www.otodom.pl/pl/oferta/unikat-kamienica-z-dusza-ogrod-ID4zhXW,1125000,81.0,3.0,0,2.0,1926.0,tenement,brick,electrical,SECONDARY,ready_to_use,0,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-karlowicza-9-ID4zhXV,319000,37.7,2.0,3,4.0,1963.0,block,,urban,SECONDARY,ready_to_use,0,1,0,kielce,Mieczysława Karłowicza,swietokrzyskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-miejscem-postojowym-bezposrednio-30-84-ID4yLlD,499999,30.84,2.0,3,5.0,2020.0,block,,urban,SECONDARY,ready_to_use,1,0,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/ostatnie-nowe-mieszkania-57m2-os-kukulek-apartamentowiec-ID4zhY1,440000,57.0,3.0,5,5.0,2025.0,apartment,breezeblock,urban,PRIMARY,to_completion,1,1,0,sosnowiec,Sielec,slaskie
https://www.otodom.pl/pl/oferta/fokus-bielany-mieszkanie-3-pok-11-ID4xSsD,811276,63.88,3.0,1,3.0,2028.0,block,,gas,PRIMARY,to_completion,1,1,1,bielany-wroclawskie,,dolnoslaskie
https://www.otodom.pl/pl/oferta/pogon-2-pokoje-i-pietro-do-wejscia-ID4zhYf,245000,37.6,2.0,1,2.0,1966.0,block,brick,,SECONDARY,ready_to_use,0,1,0,sosnowiec,Pogoń,slaskie
https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-z-garazem-ID4yLmm,749000,60.0,3.0,3,3.0,2017.0,block,,,SECONDARY,ready_to_use,0,1,1,grodzisk-mazowiecki,,mazowieckie
https://www.otodom.pl/pl/oferta/mieszkanie-w-flowers-residencez-tarasem-ID4uw2j,990000,55.0,2.0,1,5.0,2008.0,apartment,,urban,SECONDARY,ready_to_use,1,1,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/atrakcyjna-kawalerka-w-czyzynach-ID4yOUZ,498134,32.99,1.0,0,8.0,2025.0,block,brick,urban,SECONDARY,to_completion,0,0,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-49m2-balkon-bez-prowizji-ID4yiBZ,458896,49.88,3.0,4,4.0,2026.0,,,,PRIMARY,to_completion,0,1,0,rumia,ul. Jeziorna,pomorskie
https://www.otodom.pl/pl/oferta/mieszkanie-w-srodmiesciu-ID4yngi,299000,44.2,2.0,3,3.0,1905.0,tenement,,other,SECONDARY,to_renovation,0,0,0,olsztyn,Centrum,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/duze-przestronne-mieszkanie-ID4yLlV,460000,73.0,4.0,1,1.0,,tenement,brick,gas,SECONDARY,ready_to_use,0,1,0,kedzierzyn-kozle,,opolskie
https://www.otodom.pl/pl/oferta/bedzin-syberka-2-pokoje-z-balkonem-ID4zhYe,195000,38.69,2.0,10,10.0,1980.0,block,concrete_plate,urban,SECONDARY,ready_to_use,1,1,0,bedzin,,slaskie
https://www.otodom.pl/pl/oferta/marki-ul-kwiatowa-dwupoziomowe-mieszkanie-ID4ymXP,990000,126.51,5.0,1,2.0,2013.0,,,gas,SECONDARY,ready_to_use,0,1,1,marki,Kwiatowa,mazowieckie
https://www.otodom.pl/pl/oferta/na-sprzedaz-2-pokojowe-mieszkanie-49-9-m-poznan-ul-kasprzaka-34-ID4yVSV,599000,49.9,2.0,2,4.0,1972.0,block,brick,urban,SECONDARY,ready_to_use,0,1,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/4-sypialnie-dla-rodziny-zdecyduj-sie-do-swiat-i-otrzymaj-rabat-ID4zhY2,500000,63.0,4.0,3,4.0,1985.0,block,brick,urban,SECONDARY,ready_to_use,0,1,0,bialystok,,podlaskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-bez-prowizji-ID4ubpC,284960,27.47,1.0,2,2.0,2026.0,,,,PRIMARY,to_completion,0,1,0,dopiewiec,ul. Promenada,wielkopolskie
https://www.otodom.pl/pl/oferta/pod-klonami-oferta-specjalna-b-0-38-ID4siUS,684726,67.13,3.0,0,4.0,2025.0,block,,urban,PRIMARY,to_completion,1,1,1,minsk-mazowiecki,,mazowieckie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-109m2-2-balkony-ID4wFAD,3738707,109.03,4.0,1,6.0,2026.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-balkon-ID4upbB,515760,36.84,2.0,1,8.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-35m2-loggia-bezposrednio-ID4usPi,475065,35.19,2.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,0,1,zamienie_20701,,mazowieckie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-71m2-2-balkony-ID4xw6V,740673,71.91,4.0,1,10.0,2027.0,,,,PRIMARY,to_completion,1,1,1,gdynia,Pucka,pomorskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-49m2-balkon-bezposrednio-ID4vJQ0,441084,49.56,2.0,1,4.0,2026.0,apartment,,urban,PRIMARY,to_completion,1,1,1,elblag,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/zielone-falenty-gotowe-w-tym-roku-9-b-ID4uvdK,785000,74.14,4.0,1,1.0,2025.0,,,,PRIMARY,to_completion,0,1,0,falenty-nowe,,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-ID4zbgV,799851,61.82,3.0,4,5.0,2027.0,block,,,PRIMARY,to_completion,1,1,1,gdynia,ul. Zbigniewa Kupca,pomorskie
https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-53m-balkon-gotowe-do-odbioru-ID4une3,425257,53.83,3.0,1,4.0,2025.0,,,,PRIMARY,to_completion,1,1,0,zabrze,Bażantów,slaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-ogrodek-ID4uolo,1195000,46.69,2.0,0,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Żoliborz,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-69m2-balkon-bezposrednio-ID4uhh7,839000,69.0,3.0,1,1.0,2025.0,,,,PRIMARY,to_completion,0,1,0,warszawa,Wawer,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4wYdd,421864,35.67,2.0,3,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-ogrodek-bez-prowizji-ID4xToJ,675292,42.74,2.0,0,2.0,2026.0,block,,gas,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-89m2-bez-posrednikow-ID4x5Ii,1001728,89.44,4.0,1,1.0,2027.0,,,,PRIMARY,to_completion,0,0,0,rzaska,,malopolskie
https://www.otodom.pl/pl/oferta/umeblowane-mieszkanie-35-m-gotowe-do-wprowadzenia-ID4zhXY,777000,35.0,2.0,0,3.0,1939.0,tenement,brick,urban,SECONDARY,ready_to_use,0,1,0,warszawa,Żoliborz,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-66m2-loggia-bez-prowizji-ID4yHLX,641028,66.47,2.0,1,3.0,2025.0,block,,urban,PRIMARY,to_completion,1,0,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-bez-posrednikow-ID4xN47,462356,51.43,3.0,1,3.0,2027.0,apartment,,other,PRIMARY,to_completion,0,0,1,lublin,ul. Generała Witolda Urbanowicza,lubelskie
https://www.otodom.pl/pl/oferta/ul-powstancow-mieszkanie-2-pok-e-35-ID4tK5H,567458,37.58,2.0,9,9.0,2025.0,block,,urban,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-balkon-bezposrednio-ID4uNDX,736008,43.81,2.0,2,5.0,2026.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Rembertów,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bez-prowizji-ID4ua5p,547153,42.88,2.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-bez-prowizji-ID4yTx1,792330,53.9,3.0,1,3.0,2027.0,block,,urban,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/hpr/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-bez-prowizji-ID4yTx1,792330,53.9,3.0,1,3.0,2027.0,block,,urban,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/mikro-kawalerka-w-centrum-milanowka-ID4zhXU,235000,17.0,1.0,2,2.0,1970.0,block,,urban,SECONDARY,ready_to_use,0,0,0,milanowek,,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-49m2-taras-bezposrednio-ID4ua1t,856026,49.14,2.0,0,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Mokotów,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-ID4uexX,459972,42.59,2.0,1,7.0,2026.0,,,,PRIMARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-122m2-taras-ID4uoaw,4104100,122.48,4.0,5,5.0,2026.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Włochy,mazowieckie
https://www.otodom.pl/hpr/pl/oferta/zielone-falenty-gotowe-w-tym-roku-9-b-ID4uvdK,785000,74.14,4.0,1,1.0,2025.0,,,,PRIMARY,to_completion,0,1,0,falenty-nowe,,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-33m2-balkon-bezposrednio-ID4u9Iz,459900,33.05,2.0,3,8.0,2024.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-55m2-2-ogrodki-ID4wXuN,992250,55.9,3.0,0,3.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Marzycieli,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-balkon-ID4upbB,515760,36.84,2.0,1,8.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/zielone-falenty-gotowe-w-tym-roku-9-b-ID4uvdK,785000,74.14,4.0,1,1.0,2025.0,,,,PRIMARY,to_completion,0,1,0,falenty-nowe,,mazowieckie
https://www.otodom.pl/pl/oferta/komfortia-iv-mieszkanie-3-pok-28-2-ID4wRke,517755,49.31,3.0,1,1.0,2026.0,,,gas,PRIMARY,to_completion,0,1,1,skorzewo,,wielkopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-balkon-bezposrednio-ID4yMFP,695516,44.02,2.0,2,2.0,2025.0,block,reinforced_concrete,gas,PRIMARY,to_completion,1,1,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-67m2-balkon-bezposrednio-ID4uhlF,710430,67.66,3.0,1,5.0,2025.0,,,,PRIMARY,to_completion,1,1,1,katowice,Wełnowiec-Józefowiec,slaskie
https://www.otodom.pl/pl/oferta/brickhouse-mieszkanie-3-pok-c25-ID4wItT,650608,58.09,3.0,2,2.0,2025.0,block,,,PRIMARY,to_completion,0,1,1,podleze,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-69m2-balkon-bezposrednio-ID4uhh7,839000,69.0,3.0,1,1.0,2025.0,,,,PRIMARY,to_completion,0,1,0,warszawa,Wawer,mazowieckie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-71m2-2-ogrodki-ID4uiJM,953211,71.67,4.0,0,2.0,2026.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4uo3d,718432,40.0,2.0,2,10.0,2025.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-balkon-ID4yyLC,599430,56.55,3.0,1,3.0,2027.0,,,,PRIMARY,to_completion,1,1,0,prace-duze,,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-ogrodek-bez-prowizji-ID4uhML,615114,54.97,3.0,0,2.0,2026.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-balkon-ID4yBtk,453412,53.23,3.0,2,6.0,2028.0,block,reinforced_concrete,urban,PRIMARY,to_completion,1,1,1,sosnowiec,3-pokojowe mieszkanie 53m2 + balkon,slaskie
https://www.otodom.pl/pl/oferta/panorama-struga-mieszkanie-2-pok-f-69-ID4v1ES,381922,40.63,2.0,9,9.0,2025.0,block,,,PRIMARY,to_completion,1,0,1,radom,ul. Andrzeja Struga,mazowieckie
https://www.otodom.pl/pl/oferta/ul-stawowa-mieszkanie-3-pok-1-3-ID4tKag,767248,48.56,3.0,0,2.0,2024.0,block,,other,PRIMARY,ready_to_use,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bezposrednio-ID4uiJD,612125,60.25,3.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-ogrodek-ID4uw0a,688919,53.23,3.0,0,2.0,2026.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Białołęka,mazowieckie
